task_id,department,criticality,urgency,asset_condition,overdue,overdue_days,failure_history,estimated_duration_hours,safety_critical,passenger_impact,priority_score,maintenance_priority_class
TASK-1859,Traction,CRITICAL,IMMEDIATE,FAILED,True,16,2,3.6,1,0,100.0,CRITICAL
TASK-1860,Engineering,CRITICAL,IMMEDIATE,FAILED,False,0,1,5.9,1,0,100.0,CRITICAL
TASK-1861,Traction,MEDIUM,HIGH,DEGRADED,False,0,1,0.6,0,1,47.031365780922094,MEDIUM
TASK-1862,Traction,CRITICAL,HIGH,POOR,True,8,1,6.5,1,0,100.0,CRITICAL
TASK-1863,Engineering,ROUTINE,NORMAL,GOOD,False,0,0,7.4,0,1,14.104458928185759,LOW
TASK-1864,Traction,ROUTINE,MEDIUM,FAIR,False,0,3,2.3,0,1,34.27946068893792,LOW
TASK-1865,Traction,CRITICAL,HIGH,FAILED,False,0,0,2.4,1,0,98.96674661843029,CRITICAL
TASK-1866,S&T,HIGH,HIGH,DEGRADED,False,0,1,6.5,1,0,69.37270792896553,HIGH
TASK-1867,Engineering,MEDIUM,MEDIUM,DEGRADED,True,11,3,7.7,0,0,56.390558643538654,MEDIUM
TASK-1868,S&T,CRITICAL,IMMEDIATE,FAILED,False,0,3,2.3,1,0,100.0,CRITICAL
TASK-1869,Traction,ROUTINE,NORMAL,FAIR,False,0,2,2.7,0,1,27.298249990411854,LOW
TASK-1870,Engineering,MEDIUM,MEDIUM,GOOD,False,0,2,1.2,0,0,39.62376049831967,LOW
TASK-1871,S&T,CRITICAL,HIGH,POOR,False,0,1,4.6,1,1,100.0,CRITICAL
TASK-1872,Engineering,ROUTINE,NORMAL,GOOD,True,17,2,5.8,0,1,49.18078630569252,MEDIUM
TASK-1873,Engineering,CRITICAL,HIGH,POOR,True,21,1,6.8,1,1,100.0,CRITICAL
TASK-1874,Traction,MEDIUM,MEDIUM,DEGRADED,False,0,3,4.7,0,0,48.99735470056895,MEDIUM
TASK-1875,Engineering,CRITICAL,IMMEDIATE,FAILED,True,4,1,7.4,1,1,100.0,CRITICAL
TASK-1876,Engineering,ROUTINE,NORMAL,FAIR,False,0,4,7.3,0,1,27.291212229862307,LOW
TASK-1877,Traction,HIGH,HIGH,FAILED,True,7,1,4.1,1,1,100.0,CRITICAL
TASK-1878,Engineering,ROUTINE,NORMAL,GOOD,False,0,2,5.6,0,1,20.09363750152803,LOW
TASK-1879,S&T,CRITICAL,HIGH,FAILED,False,0,5,4.7,1,1,100.0,CRITICAL
TASK-1880,Engineering,ROUTINE,MEDIUM,FAIR,False,0,1,7.5,0,1,25.23157120216497,LOW
TASK-1881,S&T,LOW,NORMAL,GOOD,False,0,2,7.7,0,1,27.647596754931012,LOW
TASK-1882,Traction,ROUTINE,NORMAL,FAIR,True,21,0,6.1,0,0,36.302927841986545,LOW
TASK-1883,Traction,CRITICAL,IMMEDIATE,POOR,True,11,2,7.5,1,1,100.0,CRITICAL
TASK-1884,S&T,ROUTINE,MEDIUM,FAIR,True,30,1,4.7,0,1,48.152685639141524,MEDIUM
TASK-1885,Traction,HIGH,HIGH,POOR,False,0,1,5.6,1,1,80.12732924624875,CRITICAL
TASK-1886,Traction,MEDIUM,MEDIUM,DEGRADED,True,4,3,3.4,0,1,40.62807432765541,LOW
TASK-1887,Traction,ROUTINE,NORMAL,FAIR,True,17,1,6.4,0,0,49.70161989909943,MEDIUM
TASK-1888,Traction,MEDIUM,NORMAL,GOOD,False,0,2,4.3,0,0,29.577535906696504,LOW
TASK-1889,S&T,MEDIUM,NORMAL,GOOD,False,0,0,1.2,0,0,33.43437611601447,LOW
TASK-1890,Engineering,ROUTINE,MEDIUM,GOOD,True,24,2,3.1,0,1,45.90913418826368,MEDIUM
TASK-1891,Traction,CRITICAL,IMMEDIATE,FAILED,True,2,2,3.5,1,1,100.0,CRITICAL
TASK-1892,S&T,MEDIUM,NORMAL,GOOD,False,0,1,5.3,0,1,31.83724888456143,LOW
TASK-1893,S&T,HIGH,HIGH,POOR,False,0,3,2.2,1,1,88.3832552040028,CRITICAL
TASK-1894,Traction,HIGH,IMMEDIATE,POOR,True,5,2,3.7,1,1,99.1496425020565,CRITICAL
TASK-1895,Traction,HIGH,HIGH,FAILED,True,20,0,5.5,1,1,100.0,CRITICAL
TASK-1896,Engineering,CRITICAL,HIGH,FAILED,True,1,1,2.7,1,1,100.0,CRITICAL
TASK-1897,Engineering,LOW,NORMAL,GOOD,True,21,1,1.1,0,1,46.693200113394724,MEDIUM
TASK-1898,Engineering,CRITICAL,HIGH,POOR,False,0,3,5.8,1,1,87.90221985616297,CRITICAL
TASK-1899,Traction,MEDIUM,NORMAL,FAIR,False,0,1,6.0,0,1,24.607265315006003,LOW
TASK-1900,S&T,HIGH,MEDIUM,DEGRADED,True,2,1,1.3,1,1,68.72723641028466,HIGH
TASK-1901,Engineering,MEDIUM,MEDIUM,DEGRADED,False,0,2,3.8,0,1,39.100532334345495,LOW
TASK-1902,S&T,MEDIUM,MEDIUM,GOOD,False,0,1,1.5,0,1,35.29089089876932,LOW
TASK-1903,Engineering,HIGH,HIGH,POOR,False,0,2,3.9,1,0,77.14177678023059,HIGH
TASK-1904,Traction,CRITICAL,HIGH,FAILED,True,17,4,3.6,1,0,100.0,CRITICAL
TASK-1905,Engineering,ROUTINE,MEDIUM,GOOD,False,0,1,3.2,0,1,26.87326362624788,LOW
TASK-1906,Engineering,HIGH,HIGH,FAILED,True,14,3,5.0,1,0,100.0,CRITICAL
TASK-1907,S&T,CRITICAL,HIGH,POOR,True,1,1,0.6,1,1,91.77166812661999,CRITICAL
TASK-1908,S&T,CRITICAL,IMMEDIATE,POOR,True,6,1,6.3,1,0,100.0,CRITICAL
TASK-1909,Traction,HIGH,IMMEDIATE,FAILED,False,0,0,7.3,1,1,93.15044765271426,CRITICAL
TASK-1910,Engineering,HIGH,IMMEDIATE,FAILED,False,0,1,4.4,1,1,84.97465225044895,CRITICAL
TASK-1911,Traction,CRITICAL,HIGH,POOR,True,15,1,1.8,1,1,100.0,CRITICAL
TASK-1912,S&T,HIGH,MEDIUM,DEGRADED,False,0,2,2.5,1,1,66.61255035105256,HIGH
TASK-1913,Engineering,MEDIUM,NORMAL,GOOD,False,0,1,1.8,0,1,31.867581858555855,LOW
TASK-1914,S&T,HIGH,IMMEDIATE,POOR,False,0,2,2.7,1,1,88.78864205976376,CRITICAL
TASK-1915,Engineering,HIGH,MEDIUM,DEGRADED,False,0,1,2.4,1,0,64.58322222967983,MEDIUM
TASK-1916,Engineering,CRITICAL,HIGH,POOR,False,0,2,5.0,1,1,100.0,CRITICAL
TASK-1917,Engineering,CRITICAL,HIGH,POOR,False,0,1,1.3,1,1,88.91683220072272,CRITICAL
TASK-1918,S&T,ROUTINE,MEDIUM,GOOD,False,0,1,7.6,0,0,30.48987015065049,LOW
TASK-1919,S&T,HIGH,IMMEDIATE,FAILED,True,10,2,3.3,1,1,100.0,CRITICAL
TASK-1920,S&T,HIGH,HIGH,POOR,True,27,2,3.0,1,1,100.0,CRITICAL
TASK-1921,Traction,CRITICAL,HIGH,FAILED,True,5,2,1.5,1,1,100.0,CRITICAL
TASK-1922,S&T,HIGH,HIGH,FAILED,False,0,3,7.6,1,1,92.6428492483866,CRITICAL
TASK-1923,Engineering,HIGH,HIGH,POOR,False,0,1,2.9,1,1,85.42081604304477,CRITICAL
TASK-1924,S&T,MEDIUM,HIGH,DEGRADED,True,27,1,2.7,1,1,84.99199003810209,CRITICAL
TASK-1925,Traction,HIGH,HIGH,POOR,False,0,2,7.8,1,0,84.1718765451323,CRITICAL
TASK-1926,Engineering,MEDIUM,HIGH,DEGRADED,False,0,0,3.3,0,1,49.102767514439485,MEDIUM
TASK-1927,S&T,MEDIUM,MEDIUM,DEGRADED,False,0,2,1.4,1,1,51.043609953151474,MEDIUM
TASK-1928,Traction,ROUTINE,NORMAL,FAIR,True,10,2,4.9,0,0,36.27406877636839,LOW
TASK-1929,Traction,ROUTINE,NORMAL,FAIR,True,9,1,5.6,0,1,30.60705805005673,LOW
TASK-1930,Traction,ROUTINE,NORMAL,GOOD,True,16,1,7.6,0,1,35.707925847175396,LOW
TASK-1931,S&T,ROUTINE,NORMAL,FAIR,False,0,1,3.8,0,1,18.511405480508778,LOW
TASK-1932,S&T,ROUTINE,NORMAL,GOOD,False,0,2,6.6,0,1,30.138999939258426,LOW
TASK-1933,S&T,HIGH,IMMEDIATE,POOR,False,0,4,1.5,1,0,95.76400303465009,CRITICAL
TASK-1934,S&T,ROUTINE,NORMAL,FAIR,True,10,1,2.4,0,1,35.85632486870624,LOW
TASK-1935,Engineering,CRITICAL,IMMEDIATE,POOR,False,0,1,6.4,1,1,100.0,CRITICAL
TASK-1936,Engineering,CRITICAL,HIGH,POOR,True,31,0,7.9,1,1,100.0,CRITICAL
TASK-1937,S&T,CRITICAL,HIGH,FAILED,False,0,1,3.5,1,1,91.510057162901,CRITICAL
TASK-1938,Traction,CRITICAL,IMMEDIATE,POOR,True,18,0,4.6,1,1,100.0,CRITICAL
TASK-1939,S&T,HIGH,IMMEDIATE,FAILED,True,9,2,5.0,1,0,100.0,CRITICAL
TASK-1940,Engineering,LOW,MEDIUM,GOOD,False,0,4,6.3,0,0,28.69635418302331,LOW
TASK-1941,Traction,HIGH,HIGH,DEGRADED,False,0,1,1.7,1,1,68.01967931139683,HIGH
TASK-1942,Traction,LOW,NORMAL,GOOD,False,0,2,4.7,0,1,30.61083573110563,LOW
TASK-1943,Traction,HIGH,HIGH,POOR,False,0,4,7.8,1,1,85.98122316410486,CRITICAL
TASK-1944,S&T,HIGH,HIGH,POOR,True,2,1,1.3,1,0,81.75849836327808,CRITICAL
TASK-1945,Engineering,HIGH,MEDIUM,DEGRADED,True,7,3,2.2,1,1,80.79069535467008,CRITICAL
TASK-1946,Traction,CRITICAL,HIGH,FAILED,True,48,3,4.7,1,1,100.0,CRITICAL
TASK-1947,Traction,CRITICAL,IMMEDIATE,FAILED,True,10,0,2.2,1,1,100.0,CRITICAL
TASK-1948,S&T,HIGH,HIGH,POOR,True,24,3,4.0,1,0,100.0,CRITICAL
TASK-1949,Traction,HIGH,IMMEDIATE,FAILED,False,0,2,5.7,1,0,100.0,CRITICAL
TASK-1950,Engineering,HIGH,HIGH,DEGRADED,True,14,0,8.0,1,1,83.88430592795288,CRITICAL
TASK-1951,S&T,MEDIUM,NORMAL,GOOD,False,0,1,2.7,0,0,34.79668662263836,LOW
TASK-1952,Engineering,ROUTINE,NORMAL,GOOD,False,0,1,6.7,0,1,26.185772431656922,LOW
TASK-1953,Traction,LOW,MEDIUM,FAIR,True,16,1,3.1,0,1,46.05644200130083,MEDIUM
TASK-1954,S&T,CRITICAL,IMMEDIATE,POOR,False,0,3,6.4,1,1,100.0,CRITICAL
TASK-1955,Traction,CRITICAL,IMMEDIATE,POOR,False,0,1,3.1,1,0,100.0,CRITICAL
TASK-1956,Engineering,CRITICAL,HIGH,POOR,False,0,0,5.9,1,1,87.8758432623718,CRITICAL
TASK-1957,S&T,MEDIUM,MEDIUM,DEGRADED,True,12,0,1.0,1,0,59.52513280741694,MEDIUM
TASK-1958,Engineering,ROUTINE,MEDIUM,GOOD,True,12,3,0.7,0,0,53.08653101869163,MEDIUM
TASK-1959,S&T,LOW,NORMAL,GOOD,False,0,1,5.6,0,1,22.028179151484263,LOW
TASK-1960,Engineering,MEDIUM,NORMAL,FAIR,True,5,3,4.4,0,1,51.00137304500494,MEDIUM
TASK-1961,Traction,MEDIUM,NORMAL,FAIR,True,34,1,3.0,0,1,55.01739020833992,MEDIUM
TASK-1962,S&T,CRITICAL,HIGH,POOR,True,13,0,2.2,1,1,100.0,CRITICAL
TASK-1963,S&T,ROUTINE,NORMAL,FAIR,True,2,2,1.9,0,0,29.263781760383473,LOW
TASK-1964,Traction,CRITICAL,IMMEDIATE,POOR,False,0,0,3.5,1,0,100.0,CRITICAL
TASK-1965,Traction,CRITICAL,IMMEDIATE,FAILED,True,18,0,7.1,1,1,100.0,CRITICAL
TASK-1966,S&T,HIGH,HIGH,FAILED,True,3,2,3.7,1,1,93.29833044892978,CRITICAL
TASK-1967,Engineering,MEDIUM,NORMAL,FAIR,False,0,3,2.0,0,0,31.644034849961848,LOW
TASK-1968,Traction,MEDIUM,NORMAL,GOOD,True,10,0,4.8,0,1,46.1399558185453,MEDIUM
TASK-1969,Traction,ROUTINE,NORMAL,FAIR,True,7,1,3.2,0,1,28.868203460114263,LOW
TASK-1970,Engineering,HIGH,IMMEDIATE,POOR,True,15,0,1.4,1,1,100.0,CRITICAL
TASK-1971,Traction,HIGH,HIGH,POOR,True,12,2,4.5,1,0,97.81509822780207,CRITICAL
TASK-1972,Traction,HIGH,MEDIUM,DEGRADED,True,22,2,5.0,1,1,80.10952607083642,CRITICAL
TASK-1973,Traction,HIGH,IMMEDIATE,POOR,True,28,1,4.9,1,1,100.0,CRITICAL
TASK-1974,S&T,MEDIUM,MEDIUM,DEGRADED,False,0,2,6.8,1,1,54.10864745494862,MEDIUM
TASK-1975,Traction,ROUTINE,MEDIUM,FAIR,False,0,1,6.6,0,1,26.270312819433492,LOW
TASK-1976,Traction,MEDIUM,MEDIUM,DEGRADED,True,28,1,7.4,0,1,52.58140429654468,MEDIUM
TASK-1977,Traction,ROUTINE,NORMAL,GOOD,False,0,0,5.5,0,1,18.277067321326832,LOW
TASK-1978,S&T,MEDIUM,NORMAL,GOOD,False,0,1,2.3,0,1,30.120321400432104,LOW
TASK-1979,Engineering,MEDIUM,NORMAL,FAIR,False,0,2,3.3,0,1,26.337408615851682,LOW
TASK-1980,Engineering,CRITICAL,HIGH,FAILED,False,0,0,3.4,1,1,95.66248571747823,CRITICAL
TASK-1981,Traction,ROUTINE,MEDIUM,FAIR,False,0,2,4.8,0,1,22.94919528292921,LOW
TASK-1982,S&T,LOW,NORMAL,FAIR,False,0,3,4.2,0,0,22.25600101989973,LOW
TASK-1983,Traction,ROUTINE,NORMAL,FAIR,True,14,1,4.7,0,1,45.34708095593442,MEDIUM
TASK-1984,S&T,MEDIUM,MEDIUM,DEGRADED,False,0,0,1.6,1,0,48.20877811046246,MEDIUM
TASK-1985,S&T,HIGH,IMMEDIATE,POOR,False,0,1,5.1,1,1,86.51428175185593,CRITICAL
TASK-1986,S&T,ROUTINE,MEDIUM,GOOD,True,1,2,4.1,0,1,35.36952559996614,LOW
TASK-1987,Engineering,HIGH,HIGH,POOR,True,32,1,7.7,1,1,92.69257774722256,CRITICAL
TASK-1988,Traction,HIGH,HIGH,POOR,False,0,0,3.6,1,1,71.79309942198951,HIGH
TASK-1989,S&T,CRITICAL,HIGH,POOR,True,17,2,5.8,1,1,100.0,CRITICAL
TASK-1990,S&T,CRITICAL,HIGH,POOR,True,12,0,1.8,1,1,100.0,CRITICAL
TASK-1991,Traction,ROUTINE,NORMAL,GOOD,False,0,2,6.5,0,0,11.560889712188343,LOW
TASK-1992,Engineering,MEDIUM,MEDIUM,DEGRADED,False,0,0,0.7,0,1,36.80220838146386,LOW
TASK-1993,Engineering,CRITICAL,IMMEDIATE,FAILED,False,0,3,2.7,1,0,100.0,CRITICAL
TASK-1994,S&T,HIGH,IMMEDIATE,FAILED,False,0,1,6.1,1,1,100.0,CRITICAL
TASK-1995,S&T,CRITICAL,HIGH,FAILED,False,0,3,4.3,1,1,99.34323850456076,CRITICAL
TASK-1996,Traction,ROUTINE,NORMAL,GOOD,True,30,1,2.5,0,0,43.79103316935188,LOW
TASK-1997,Traction,HIGH,MEDIUM,DEGRADED,False,0,1,4.6,1,0,56.590428156434335,MEDIUM
TASK-1998,Engineering,HIGH,HIGH,POOR,False,0,2,4.6,1,1,86.10542495109902,CRITICAL
TASK-1999,S&T,LOW,NORMAL,GOOD,False,0,0,6.0,0,1,23.204803996015478,LOW
TASK-2000,Traction,ROUTINE,NORMAL,FAIR,True,10,3,2.7,0,0,44.32511234721987,LOW
TASK-2001,Engineering,HIGH,HIGH,POOR,False,0,0,2.5,1,1,77.07103638275655,HIGH
TASK-2002,Engineering,CRITICAL,HIGH,POOR,True,14,0,7.0,1,1,100.0,CRITICAL
TASK-2003,Engineering,LOW,NORMAL,FAIR,False,0,1,2.1,0,1,26.28487768491393,LOW
TASK-2004,Traction,CRITICAL,IMMEDIATE,FAILED,True,10,3,5.7,1,1,100.0,CRITICAL
TASK-2005,Traction,CRITICAL,IMMEDIATE,FAILED,False,0,1,5.2,1,1,100.0,CRITICAL
TASK-2006,Engineering,HIGH,IMMEDIATE,FAILED,False,0,1,1.5,1,0,100.0,CRITICAL
TASK-2007,Engineering,LOW,NORMAL,FAIR,True,10,3,6.5,0,0,38.77596580914755,LOW
TASK-2008,Traction,HIGH,MEDIUM,DEGRADED,True,4,0,4.5,1,1,63.118690354858636,MEDIUM
TASK-2009,Traction,HIGH,HIGH,FAILED,True,14,1,1.8,1,0,100.0,CRITICAL
TASK-2010,Traction,MEDIUM,MEDIUM,DEGRADED,False,0,1,2.7,0,1,40.67238372500609,LOW
TASK-2011,S&T,HIGH,HIGH,FAILED,False,0,2,7.9,1,1,79.17983921014545,HIGH
TASK-2012,Traction,LOW,MEDIUM,GOOD,True,9,1,1.5,0,1,33.374111177496474,LOW
TASK-2013,S&T,ROUTINE,NORMAL,GOOD,False,0,4,7.9,0,1,27.0607029949564,LOW
TASK-2014,Traction,MEDIUM,NORMAL,FAIR,True,5,2,5.8,0,0,41.822529864312855,LOW
TASK-2015,Engineering,ROUTINE,NORMAL,FAIR,False,0,2,1.6,0,1,23.36740551523025,LOW
TASK-2016,S&T,LOW,NORMAL,FAIR,False,0,3,6.2,0,1,25.980979331646004,LOW
TASK-2017,Traction,HIGH,HIGH,POOR,False,0,1,4.2,1,1,83.30235874535441,CRITICAL
TASK-2018,Traction,MEDIUM,MEDIUM,DEGRADED,False,0,3,5.2,0,1,43.52135374019192,LOW
TASK-2019,S&T,HIGH,HIGH,POOR,False,0,1,1.1,1,1,84.66636801391796,CRITICAL
TASK-2020,Engineering,CRITICAL,HIGH,POOR,True,7,1,4.4,1,1,100.0,CRITICAL
TASK-2021,S&T,HIGH,MEDIUM,DEGRADED,True,8,1,3.9,1,1,69.6971510528872,HIGH
TASK-2022,S&T,HIGH,MEDIUM,DEGRADED,False,0,1,4.9,1,0,48.9093340065386,MEDIUM
TASK-2023,Traction,LOW,NORMAL,GOOD,True,7,2,6.0,0,1,32.00193338189261,LOW
TASK-2024,S&T,MEDIUM,MEDIUM,DEGRADED,False,0,2,6.9,1,1,51.022883985619785,MEDIUM
TASK-2025,Traction,HIGH,HIGH,POOR,False,0,1,2.1,1,0,75.77482770374321,HIGH
TASK-2026,S&T,LOW,NORMAL,FAIR,False,0,3,4.2,0,0,19.652673669935936,LOW
TASK-2027,S&T,MEDIUM,MEDIUM,DEGRADED,False,0,1,3.0,1,1,50.28468728307168,MEDIUM
TASK-2028,Traction,ROUTINE,NORMAL,FAIR,False,0,1,4.7,0,1,25.07983503023419,LOW
TASK-2029,S&T,MEDIUM,MEDIUM,DEGRADED,False,0,1,7.2,1,0,55.76702185439593,MEDIUM
TASK-2030,Engineering,LOW,NORMAL,GOOD,False,0,2,1.2,0,1,16.96511268948006,LOW
TASK-2031,S&T,LOW,NORMAL,GOOD,False,0,2,1.4,0,1,25.90712808767171,LOW
TASK-2032,Engineering,HIGH,IMMEDIATE,POOR,True,6,4,3.9,1,1,100.0,CRITICAL
TASK-2033,S&T,ROUTINE,MEDIUM,FAIR,True,19,0,8.0,0,0,47.457063781777634,MEDIUM
TASK-2034,Engineering,HIGH,MEDIUM,DEGRADED,False,0,2,1.7,1,0,71.12313866038622,HIGH
TASK-2035,S&T,ROUTINE,NORMAL,GOOD,True,25,1,5.4,0,1,42.72163235863018,LOW
TASK-2036,S&T,ROUTINE,NORMAL,GOOD,True,13,2,3.3,0,0,34.79816087192758,LOW
TASK-2037,Traction,LOW,MEDIUM,FAIR,False,0,0,0.9,0,1,26.01112937295982,LOW
TASK-2038,Traction,HIGH,MEDIUM,DEGRADED,False,0,2,5.9,1,1,64.34061425070325,MEDIUM
TASK-2039,Engineering,HIGH,HIGH,POOR,False,0,1,5.4,1,1,79.54060653975174,HIGH
TASK-2040,Traction,ROUTINE,NORMAL,GOOD,True,1,1,0.5,0,1,21.653406149209054,LOW
TASK-2041,S&T,LOW,MEDIUM,GOOD,False,0,1,1.5,0,1,26.925111131851846,LOW
TASK-2042,Engineering,HIGH,IMMEDIATE,FAILED,False,0,3,5.6,1,1,100.0,CRITICAL
TASK-2043,Engineering,ROUTINE,MEDIUM,GOOD,False,0,3,5.7,0,1,25.550782074897622,LOW
TASK-2044,Engineering,CRITICAL,IMMEDIATE,POOR,True,32,1,5.7,1,1,100.0,CRITICAL
TASK-2045,S&T,LOW,NORMAL,GOOD,False,0,1,2.2,0,0,17.177160337854126,LOW
TASK-2046,Engineering,MEDIUM,NORMAL,GOOD,False,0,2,1.3,0,1,26.282745284071265,LOW
TASK-2047,S&T,HIGH,MEDIUM,DEGRADED,False,0,2,1.5,1,1,58.11119271004321,MEDIUM
TASK-2048,Engineering,ROUTINE,NORMAL,FAIR,False,0,1,1.0,0,1,30.704707432984954,LOW
TASK-2049,Traction,MEDIUM,NORMAL,GOOD,True,6,1,5.1,0,0,40.960093978241474,LOW
TASK-2050,Engineering,CRITICAL,HIGH,POOR,True,10,3,3.1,1,1,100.0,CRITICAL
TASK-2051,Engineering,MEDIUM,NORMAL,FAIR,False,0,0,7.4,0,0,39.40401759396658,LOW
TASK-2052,Traction,HIGH,IMMEDIATE,POOR,False,0,2,6.9,1,0,83.35336474415388,CRITICAL
TASK-2053,Engineering,ROUTINE,NORMAL,GOOD,True,22,0,1.6,0,1,42.053372927099005,LOW
TASK-2054,Engineering,HIGH,HIGH,FAILED,False,0,2,6.0,1,0,87.24231561875698,CRITICAL
TASK-2055,S&T,CRITICAL,HIGH,POOR,False,0,0,2.9,1,1,82.02216376888886,CRITICAL
TASK-2056,Engineering,ROUTINE,NORMAL,FAIR,True,8,1,2.6,0,1,28.317750306696478,LOW
TASK-2057,Engineering,LOW,MEDIUM,FAIR,True,3,1,4.7,0,1,29.777613956237737,LOW
TASK-2058,Traction,CRITICAL,IMMEDIATE,FAILED,True,5,2,2.6,1,1,100.0,CRITICAL
TASK-2059,Traction,MEDIUM,NORMAL,GOOD,False,0,1,6.9,0,0,24.056559348112053,LOW
TASK-2060,Traction,MEDIUM,MEDIUM,DEGRADED,False,0,2,2.0,0,1,37.925225809605244,LOW
TASK-2061,Traction,CRITICAL,IMMEDIATE,FAILED,True,14,0,1.9,1,1,100.0,CRITICAL
TASK-2062,S&T,MEDIUM,MEDIUM,DEGRADED,False,0,2,5.3,1,1,55.34025213794877,MEDIUM
TASK-2063,Engineering,CRITICAL,IMMEDIATE,POOR,False,0,1,3.4,1,0,97.37303871178521,CRITICAL
TASK-2064,Engineering,CRITICAL,HIGH,POOR,True,11,1,5.3,1,1,100.0,CRITICAL
TASK-2065,Engineering,CRITICAL,IMMEDIATE,FAILED,False,0,4,7.2,1,1,100.0,CRITICAL
TASK-2066,Engineering,MEDIUM,MEDIUM,DEGRADED,False,0,3,7.5,0,1,41.161981068417894,LOW
TASK-2067,Engineering,HIGH,IMMEDIATE,POOR,True,3,1,7.0,1,1,100.0,CRITICAL
TASK-2068,Traction,CRITICAL,IMMEDIATE,POOR,True,26,2,3.2,1,1,100.0,CRITICAL
TASK-2069,Traction,MEDIUM,NORMAL,FAIR,False,0,1,6.2,0,1,30.882637473815304,LOW
TASK-2070,Engineering,ROUTINE,NORMAL,GOOD,False,0,3,4.9,0,1,26.97464786905489,LOW
TASK-2071,Engineering,HIGH,HIGH,DEGRADED,True,44,3,2.1,1,1,90.86038117494631,CRITICAL
TASK-2072,Engineering,HIGH,HIGH,POOR,True,9,0,4.3,1,1,91.38600572695069,CRITICAL
TASK-2073,Traction,HIGH,HIGH,FAILED,False,0,2,6.3,1,1,88.12418132110521,CRITICAL
TASK-2074,S&T,CRITICAL,IMMEDIATE,POOR,True,1,2,1.1,1,1,100.0,CRITICAL
TASK-2075,Traction,CRITICAL,IMMEDIATE,FAILED,True,25,1,5.1,1,1,100.0,CRITICAL
TASK-2076,S&T,ROUTINE,NORMAL,GOOD,False,0,1,2.8,0,1,22.16762351194294,LOW
TASK-2077,Traction,ROUTINE,NORMAL,FAIR,False,0,2,7.8,0,0,28.964785652264823,LOW
TASK-2078,Engineering,CRITICAL,IMMEDIATE,FAILED,False,0,1,3.0,1,1,100.0,CRITICAL
TASK-2079,Traction,ROUTINE,MEDIUM,GOOD,True,14,1,2.8,0,0,41.339254296419966,LOW
TASK-2080,S&T,ROUTINE,NORMAL,FAIR,True,8,2,0.9,0,1,38.76500835951826,LOW
TASK-2081,Engineering,CRITICAL,HIGH,POOR,True,3,1,1.4,1,0,87.97816645851867,CRITICAL
TASK-2082,Traction,CRITICAL,HIGH,FAILED,False,0,1,0.9,1,1,90.47591554783526,CRITICAL
TASK-2083,Traction,ROUTINE,NORMAL,FAIR,False,0,2,1.4,0,0,21.97994284682601,LOW
TASK-2084,Traction,ROUTINE,NORMAL,FAIR,True,26,0,5.8,0,0,42.50993828694416,LOW
TASK-2085,Engineering,CRITICAL,IMMEDIATE,POOR,False,0,0,7.6,1,0,94.3676343762672,CRITICAL
TASK-2086,Traction,HIGH,HIGH,FAILED,True,4,0,6.4,1,0,100.0,CRITICAL
TASK-2087,Traction,HIGH,MEDIUM,DEGRADED,False,0,1,1.8,1,0,67.30144320443658,HIGH
TASK-2088,Engineering,MEDIUM,MEDIUM,DEGRADED,True,28,1,6.0,0,1,52.74557955480551,MEDIUM
TASK-2089,Engineering,LOW,MEDIUM,GOOD,False,0,3,3.0,0,0,43.304981129212905,LOW
TASK-2090,S&T,MEDIUM,MEDIUM,DEGRADED,False,0,0,4.4,1,1,58.46773566706836,MEDIUM
TASK-2091,S&T,CRITICAL,HIGH,FAILED,False,0,5,5.2,1,1,100.0,CRITICAL
TASK-2092,S&T,CRITICAL,HIGH,POOR,True,14,2,4.3,1,1,100.0,CRITICAL
TASK-2093,Engineering,HIGH,HIGH,POOR,False,0,1,6.9,1,1,86.22695691639036,CRITICAL
TASK-2094,Engineering,MEDIUM,MEDIUM,DEGRADED,True,2,2,1.7,0,0,37.92565925545328,LOW
TASK-2095,Engineering,CRITICAL,IMMEDIATE,FAILED,False,0,1,5.6,1,1,100.0,CRITICAL
TASK-2096,Engineering,MEDIUM,NORMAL,FAIR,False,0,1,6.1,0,1,28.796575032511996,LOW
TASK-2097,Engineering,LOW,MEDIUM,GOOD,True,6,1,6.9,0,1,33.66905694026889,LOW
TASK-2098,Engineering,ROUTINE,NORMAL,FAIR,True,5,2,0.8,0,1,23.243592881881334,LOW
TASK-2099,S&T,HIGH,IMMEDIATE,POOR,False,0,2,7.4,1,1,91.96665640480778,CRITICAL
TASK-2100,Engineering,ROUTINE,NORMAL,GOOD,False,0,2,4.6,0,0,25.153289626041786,LOW
TASK-2101,Traction,CRITICAL,HIGH,POOR,False,0,1,2.2,1,1,90.62677575719081,CRITICAL
TASK-2102,Engineering,CRITICAL,HIGH,POOR,True,3,3,7.4,1,0,100.0,CRITICAL
TASK-2103,S&T,MEDIUM,MEDIUM,DEGRADED,True,16,2,6.7,1,1,72.43217943514718,HIGH
TASK-2104,Traction,MEDIUM,MEDIUM,DEGRADED,False,0,1,1.4,0,0,35.790242376711085,LOW
TASK-2105,Traction,MEDIUM,NORMAL,GOOD,False,0,1,1.8,0,1,37.855838163530734,LOW
TASK-2106,Traction,ROUTINE,NORMAL,GOOD,True,10,0,7.7,0,1,35.089847536094354,LOW
TASK-2107,Engineering,CRITICAL,IMMEDIATE,POOR,True,1,1,7.0,1,1,100.0,CRITICAL
